Price,Age,Rooms,Bedroom,Latitude,Longitude,Distance_coast,Address,Bathroom,Landsize
153300.0,43.0,1682,422.0,34.04,-118.19,27544.6955622216,,,
125000.0,31.0,525,136.0,34.03,-118.19,26740.5281951868,,,
121300.0,37.0,2115,580.0,34.03,-118.18,27394.314487218,,,
134200.0,42.0,2250,629.0,34.03,-118.19,26740.5281951868,,,
145600.0,40.0,2631,698.0,34.03,-118.18,27394.314487218,,,
142800.0,45.0,1535,432.0,34.02,-118.19,25959.0889267873,,,
150700.0,36.0,1138,296.0,34.02,-118.18,26632.1437499451,,,
132200.0,37.0,2631,734.0,34.02,-118.18,26632.1437499451,,,
137500.0,40.0,474,124.0,34.02,-118.19,25959.0889267873,,,
142500.0,35.0,661,142.0,34.02,-118.18,26632.1437499451,,,
136700.0,34.0,1478,369.0,34.02,-118.19,25959.0889267873,,,
125000.0,33.0,832,226.0,34.02,-118.18,26632.1437499451,,,
133900.0,43.0,887,219.0,34.02,-118.18,26632.1437499451,,,
127300.0,42.0,1845,497.0,34.01,-118.18,25895.2997607641,,,
140800.0,41.0,2099,530.0,34.03,-118.17,28063.1950806748,,,
152400.0,43.0,1636,506.0,34.03,-118.17,28063.1950806748,,,
120000.0,42.0,882,292.0,34.03,-118.17,28063.1950806748,,,
137500.0,44.0,1629,420.0,34.03,-118.18,27394.314487218,,,
140600.0,41.0,676,216.0,34.02,-118.17,27319.7711855516,,,
145000.0,34.0,760,219.0,34.02,-118.17,27319.7711855516,,,
143800.0,39.0,759,215.0,34.02,-118.17,27319.7711855516,,,
112500.0,33.0,346,103.0,34.02,-118.17,27319.7711855516,,,
145000.0,45.0,894,231.0,34.03,-118.16,28746.1163209847,,,
143400.0,40.0,2201,636.0,34.03,-118.16,28746.1163209847,,,
149200.0,35.0,1734,493.0,34.02,-118.16,28020.8984205744,,,
166000.0,41.0,1256,391.0,34.02,-118.16,28020.8984205744,,,
138800.0,47.0,1055,298.0,34.02,-118.16,28020.8984205744,,,
132000.0,42.0,946,272.0,34.02,-118.17,27319.7711855516,,,
139600.0,34.0,1474,511.0,34.02,-118.16,28020.8984205744,,,
154300.0,42.0,2729,725.0,34.02,-118.15,28734.5372738935,,,
151900.0,37.0,2344,631.0,34.02,-118.15,28734.5372738935,,,
156900.0,42.0,814,216.0,34.02,-118.16,28020.8984205744,,,
158900.0,37.0,690,261.0,34.01,-118.16,27321.6973483965,,,
137500.0,40.0,1552,419.0,34.01,-118.16,27321.6973483965,,,
173900.0,44.0,1218,374.0,34.02,-118.16,28020.8984205744,,,
153300.0,44.0,1715,460.0,34.02,-118.14,29459.7785020947,,,
180600.0,40.0,1912,502.0,34.02,-118.14,29459.7785020947,,,
153500.0,36.0,984,275.0,34.02,-118.13,30091.2964269911,,,
153700.0,42.0,1007,277.0,34.01,-118.14,28795.7058728255,,,
145500.0,42.0,1384,458.0,34.02,-118.14,29459.7785020947,,,
156800.0,46.0,1746,447.0,34.01,-118.14,28795.7058728255,,,
156500.0,42.0,1973,510.0,34.01,-118.14,28795.7058728255,,,
161800.0,45.0,1179,268.0,34.01,-118.13,28984.9123429318,,,
151100.0,40.0,2412,629.0,34.01,-118.13,28984.9123429318,,,
154300.0,43.0,782,207.0,34.01,-118.13,28984.9123429318,,,
190000.0,41.0,815,252.0,34.01,-118.11,29230.3649346325,,,
173800.0,31.0,3281,768.0,34.0,-118.12,27991.6080521274,,,
164600.0,40.0,1417,338.0,34.01,-118.12,29093.2551803558,,,
166300.0,33.0,1956,478.0,34.01,-118.12,29093.2551803558,,,
169300.0,32.0,2122,591.0,34.0,-118.1,28306.0074697927,,,
193800.0,24.0,2403,590.0,34.0,-118.11,28134.1038268743,,,
193700.0,38.0,2573,484.0,34.0,-118.11,28134.1038268743,,,
178700.0,33.0,2886,726.0,34.0,-118.11,28134.1038268743,,,
162500.0,22.0,1141,332.0,34.01,-118.11,29230.3649346325,,,
176800.0,27.0,2316,559.0,33.99,-118.12,26890.808982546,,,
191000.0,26.0,2296,534.0,33.99,-118.12,26890.808982546,,,
178100.0,44.0,932,179.0,33.98,-118.12,25790.9665612761,,,
137500.0,24.0,1705,479.0,33.99,-118.12,26890.808982546,,,
162500.0,36.0,702,210.0,34.01,-118.14,28795.7058728255,,,
145600.0,17.0,3361,925.0,33.98,-118.15,25522.6408618315,,,
175300.0,32.0,3218,739.0,34.0,-118.15,27400.0877601337,,,
150500.0,37.0,1341,336.0,34.0,-118.16,26650.5609067302,,,
130800.0,30.0,1228,358.0,34.01,-118.17,26602.0625301855,,,
142800.0,36.0,931,246.0,34.01,-118.16,27321.6973483965,,,
149300.0,36.0,1657,425.0,34.01,-118.17,26602.0625301855,,,
148800.0,39.0,322,82.0,34.01,-118.18,25895.2997607641,,,
112500.0,39.0,47,16.0,33.99,-118.21,22348.5153499593,,,
350000.0,35.0,167,60.0,34.0,-118.23,21779.2027905105,,,
112500.0,37.0,378,176.0,33.99,-118.23,20989.4268812406,,,
163200.0,24.0,1402,482.0,33.99,-118.22,21659.9808774981,,,
143200.0,6.0,1499,437.0,33.99,-118.22,21659.9808774981,,,
186300.0,4.0,1849,577.0,33.99,-118.22,21659.9808774981,,,
175000.0,34.0,2283,809.0,33.98,-118.22,20924.9458146507,,,
123200.0,27.0,1095,340.0,33.98,-118.22,20924.9458146507,,,
190600.0,15.0,1011,274.0,33.98,-118.22,20924.9458146507,,,
183300.0,25.0,986,310.0,33.98,-118.23,20229.9595936166,,,
165000.0,5.0,706,203.0,33.99,-118.23,20989.4268812406,,,
150600.0,30.0,2562,959.0,33.98,-118.23,20229.9595936166,,,
96400.0,28.0,312,89.0,33.99,-118.24,20338.6318661485,,,
115400.0,30.0,861,250.0,33.98,-118.24,19553.8233930915,,,
118800.0,33.0,885,294.0,33.99,-118.24,20338.6318661485,,,
100300.0,41.0,2215,544.0,33.99,-118.25,19709.5532171603,,,
92900.0,41.0,1486,509.0,33.99,-118.25,19709.5532171603,,,
116700.0,47.0,617,162.0,33.98,-118.25,18898.56052687,,,
112500.0,44.0,1087,335.0,33.98,-118.25,18898.56052687,,,
105100.0,40.0,1867,633.0,33.98,-118.25,18898.56052687,,,
97200.0,37.0,1045,361.0,33.98,-118.25,18898.56052687,,,
121900.0,39.0,1553,461.0,33.98,-118.25,18898.56052687,,,
125000.0,37.0,1503,392.0,33.98,-118.25,18898.56052687,,,
108900.0,37.0,1196,364.0,33.98,-118.24,19553.8233930915,,,
125000.0,45.0,972,249.0,33.98,-118.24,19553.8233930915,,,
110700.0,45.0,173,42.0,33.98,-118.24,19553.8233930915,,,
169900.0,30.0,1971,645.0,33.98,-118.22,20924.9458146507,,,
166300.0,42.0,626,143.0,33.98,-118.22,20924.9458146507,,,
184400.0,32.0,2643,737.0,33.98,-118.22,20924.9458146507,,,
148200.0,36.0,1514,453.0,33.98,-118.22,20924.9458146507,,,
255000.0,18.0,1781,765.0,33.98,-118.22,20924.9458146507,,,
128800.0,34.0,2225,753.0,33.98,-118.22,20924.9458146507,,,
150000.0,35.0,1366,496.0,33.98,-118.23,20229.9595936166,,,
163100.0,38.0,867,243.0,33.98,-118.2,22364.3924479241,,,
171300.0,35.0,1863,537.0,33.97,-118.21,20960.2788472038,,,
169000.0,39.0,1315,306.0,33.98,-118.21,21636.9657201997,,,
164600.0,37.0,788,215.0,33.98,-118.21,21636.9657201997,,,
161500.0,35.0,1705,562.0,33.98,-118.21,21636.9657201997,,,
154200.0,35.0,1705,523.0,33.99,-118.2,23053.4192847081,,,
141700.0,33.0,1134,375.0,33.99,-118.2,23053.4192847081,,,
142300.0,38.0,1212,272.0,33.99,-118.19,23773.2365995404,,,
157300.0,40.0,1547,434.0,33.99,-118.19,23773.2365995404,,,
158000.0,40.0,973,272.0,33.98,-118.19,23105.7709026487,,,
157500.0,42.0,1429,436.0,33.99,-118.19,23773.2365995404,,,
156300.0,37.0,2073,614.0,33.99,-118.19,23773.2365995404,,,
154700.0,35.0,1608,465.0,33.99,-118.2,23053.4192847081,,,
160000.0,30.0,1474,459.0,33.99,-118.2,23053.4192847081,,,
154700.0,35.0,1172,436.0,33.99,-118.19,23773.2365995404,,,
156700.0,34.0,1022,286.0,33.98,-118.19,23105.7709026487,,,
147800.0,36.0,1273,379.0,33.99,-118.19,23773.2365995404,,,
154600.0,31.0,1186,387.0,33.99,-118.2,23053.4192847081,,,
159400.0,43.0,1091,320.0,33.98,-118.2,22364.3924479241,,,
189600.0,33.0,151,83.0,33.98,-118.19,23105.7709026487,,,
181300.0,30.0,1790,556.0,33.97,-118.19,22473.5260874402,,,
178400.0,34.0,2700,763.0,33.97,-118.19,22473.5260874402,,,
172100.0,36.0,4179,1266.0,33.98,-118.19,23105.7709026487,,,
172700.0,32.0,1403,399.0,33.98,-118.2,22364.3924479241,,,
158500.0,30.0,2369,753.0,33.98,-118.2,22364.3924479241,,,
154600.0,30.0,1911,562.0,33.97,-118.2,21710.4770631082,,,
154800.0,36.0,988,337.0,33.99,-118.18,24506.6532013452,,,
161800.0,38.0,1010,315.0,33.99,-118.18,24506.6532013452,,,
164400.0,27.0,1871,556.0,33.98,-118.17,24625.3193472061,,,
162000.0,24.0,1880,642.0,33.98,-118.18,23859.800577122,,,
156100.0,30.0,1735,573.0,33.98,-118.18,23859.800577122,,,
170800.0,35.0,1230,407.0,33.99,-118.18,24506.6532013452,,,
132100.0,41.0,428,111.0,33.98,-118.17,24625.3193472061,,,
159000.0,31.0,3388,1059.0,33.97,-118.17,24033.2603097774,,,
168200.0,33.0,2410,641.0,33.97,-118.17,24033.2603097774,,,
163600.0,36.0,627,177.0,33.98,-118.17,24625.3193472061,,,
156000.0,41.0,756,195.0,33.98,-118.17,24625.3193472061,,,
165400.0,36.0,903,266.0,33.98,-118.18,23859.800577122,,,
169400.0,30.0,2887,866.0,33.97,-118.18,23248.1605835401,,,
189400.0,34.0,3214,899.0,33.97,-118.18,23248.1605835401,,,
206300.0,40.0,1698,431.0,33.98,-118.18,23859.800577122,,,
178600.0,38.0,1477,374.0,33.98,-118.18,23859.800577122,,,
165600.0,37.0,1184,290.0,33.98,-118.15,25522.6408618315,,,
158100.0,32.0,1174,373.0,33.97,-118.15,24411.7756560656,,,
170500.0,33.0,1903,469.0,33.97,-118.15,24411.7756560656,,,
157800.0,23.0,1516,457.0,33.97,-118.16,24387.6000200682,,,
176000.0,30.0,2419,715.0,33.97,-118.16,24387.6000200682,,,
156000.0,29.0,1846,530.0,33.97,-118.14,24470.7934348842,,,
177000.0,31.0,1161,267.0,33.97,-118.14,24470.7934348842,,,
143800.0,38.0,590,139.0,33.96,-118.14,23362.8449967416,,,
181500.0,32.0,927,250.0,33.97,-118.15,24411.7756560656,,,
160800.0,31.0,2064,612.0,33.97,-118.14,24470.7934348842,,,
150000.0,36.0,1407,385.0,33.97,-118.14,24470.7934348842,,,
162500.0,33.0,1196,313.0,33.98,-118.16,25401.2884863991,,,
176600.0,39.0,1444,447.0,33.97,-118.16,24387.6000200682,,,
190600.0,32.0,1347,434.0,33.97,-118.16,24387.6000200682,,,
191100.0,31.0,1363,428.0,33.97,-118.16,24387.6000200682,,,
175000.0,13.0,221,63.0,33.97,-118.16,24387.6000200682,,,
155400.0,31.0,1236,329.0,33.98,-118.17,24625.3193472061,,,
150000.0,33.0,1201,340.0,33.96,-118.15,23301.0138646317,,,
160900.0,33.0,1471,451.0,33.96,-118.15,23301.0138646317,,,
164200.0,25.0,2249,681.0,33.96,-118.17,23286.967238377,,,
187500.0,24.0,1635,507.0,33.96,-118.16,23275.6815737484,,,
164200.0,25.0,3297,1066.0,33.96,-118.17,23286.967238377,,,
146500.0,29.0,2913,787.0,33.96,-118.17,23286.967238377,,,
137500.0,20.0,427,118.0,33.96,-118.18,22674.5829497499,,,
142000.0,28.0,3507,969.0,33.96,-118.19,21879.5556584041,,,
154500.0,26.0,6895,1877.0,33.97,-118.18,23248.1605835401,,,
146300.0,27.0,2911,972.0,33.97,-118.19,22473.5260874402,,,
166200.0,28.0,2474,702.0,33.97,-118.2,21710.4770631082,,,
174300.0,43.0,825,212.0,33.97,-118.2,21710.4770631082,,,
171700.0,44.0,3114,779.0,33.96,-118.2,21094.9386096637,,,
169000.0,38.0,2090,519.0,33.96,-118.21,20321.9376456496,,,
170600.0,49.0,1409,313.0,33.97,-118.21,20960.2788472038,,,
166100.0,43.0,1751,400.0,33.97,-118.21,20960.2788472038,,,
167600.0,52.0,4220,908.0,33.97,-118.21,20960.2788472038,,,
166100.0,43.0,381,67.0,33.97,-118.22,20224.3615533485,,,
162900.0,47.0,1147,297.0,33.97,-118.22,20224.3615533485,,,
169300.0,44.0,2748,715.0,33.97,-118.23,19504.3417540677,,,
148200.0,44.0,3186,876.0,33.96,-118.23,18816.4897657149,,,
171300.0,47.0,1688,386.0,33.97,-118.22,20224.3615533485,,,
183300.0,47.0,1058,295.0,33.97,-118.22,20224.3615533485,,,
111400.0,47.0,932,295.0,33.97,-118.23,19504.3417540677,,,
118500.0,38.0,1657,467.0,33.97,-118.24,18802.0459174115,,,
111800.0,43.0,1357,349.0,33.97,-118.24,18802.0459174115,,,
115100.0,41.0,1182,346.0,33.97,-118.24,18802.0459174115,,,
112500.0,37.0,1053,263.0,33.97,-118.24,18802.0459174115,,,
114800.0,32.0,879,257.0,33.97,-118.25,18119.5350591183,,,
102600.0,36.0,1026,294.0,33.97,-118.25,18119.5350591183,,,
108700.0,39.0,1346,380.0,33.97,-118.25,18119.5350591183,,,
98800.0,43.0,1735,535.0,33.97,-118.25,18119.5350591183,,,
117200.0,37.0,1212,314.0,33.97,-118.24,18802.0459174115,,,
105100.0,30.0,859,221.0,33.96,-118.24,18087.4185654948,,,
112000.0,37.0,794,210.0,33.97,-118.25,18119.5350591183,,,
112500.0,43.0,1876,454.0,33.96,-118.25,17376.776753259,,,
106600.0,38.0,1231,346.0,33.97,-118.25,18119.5350591183,,,
100600.0,34.0,1724,432.0,33.96,-118.24,18087.4185654948,,,
92900.0,48.0,1052,234.0,33.96,-118.25,17376.776753259,,,
98800.0,42.0,1326,295.0,33.96,-118.25,17376.776753259,,,
98100.0,43.0,2015,419.0,33.96,-118.25,17376.776753259,,,
95500.0,48.0,1766,424.0,33.95,-118.25,16675.1326444421,,,
98100.0,41.0,1576,339.0,33.95,-118.25,16675.1326444421,,,
94800.0,39.0,405,163.0,33.96,-118.23,18816.4897657149,,,
109100.0,36.0,1062,270.0,33.96,-118.23,18816.4897657149,,,
109900.0,44.0,1338,366.0,33.96,-118.24,18087.4185654948,,,
97300.0,39.0,643,186.0,33.96,-118.24,18087.4185654948,,,
105900.0,34.0,946,254.0,33.96,-118.24,18087.4185654948,,,
93400.0,37.0,1602,388.0,33.96,-118.24,18087.4185654948,,,
99000.0,42.0,705,173.0,33.95,-118.23,18170.6930162479,,,
91400.0,27.0,504,142.0,33.95,-118.23,18170.6930162479,,,
168900.0,39.0,2050,529.0,33.96,-118.21,20321.9376456496,,,
155300.0,39.0,2265,628.0,33.96,-118.21,20321.9376456496,,,
170900.0,32.0,2232,603.0,33.96,-118.22,19561.929871489,,,
164200.0,36.0,1542,458.0,33.96,-118.22,19561.929871489,,,
158800.0,35.0,1437,474.0,33.96,-118.22,19561.929871489,,,
161800.0,42.0,1380,331.0,33.96,-118.22,19561.929871489,,,
154000.0,38.0,1889,565.0,33.95,-118.21,19725.6651735881,,,
160400.0,36.0,1679,483.0,33.95,-118.22,18941.6540332559,,,
150900.0,42.0,3896,981.0,33.95,-118.22,18941.6540332559,,,
151600.0,42.0,1977,570.0,33.96,-118.23,18816.4897657149,,,
152800.0,43.0,1683,520.0,33.95,-118.23,18170.6930162479,,,
143400.0,42.0,1046,287.0,33.94,-118.22,18367.805309727,,,
153500.0,42.0,1115,297.0,33.94,-118.22,18367.805309727,,,
153800.0,38.0,788,224.0,33.94,-118.22,18367.805309727,,,
144600.0,41.0,928,249.0,33.94,-118.22,18367.805309727,,,
161600.0,44.0,2144,477.0,33.96,-118.2,21094.9386096637,,,
161300.0,43.0,1233,306.0,33.96,-118.2,21094.9386096637,,,
167000.0,41.0,1512,400.0,33.96,-118.2,21094.9386096637,,,
164600.0,37.0,2127,533.0,33.96,-118.2,21094.9386096637,,,
159300.0,43.0,1686,446.0,33.96,-118.21,20321.9376456496,,,
145500.0,48.0,284,104.0,33.96,-118.21,20321.9376456496,,,
165100.0,43.0,1500,419.0,33.95,-118.21,19725.6651735881,,,
151500.0,35.0,1924,520.0,33.95,-118.2,20521.2307495916,,,
165300.0,41.0,679,184.0,33.95,-118.2,20521.2307495916,,,
155200.0,32.0,1116,328.0,33.95,-118.21,19725.6651735881,,,
153400.0,35.0,2134,650.0,33.95,-118.21,19725.6651735881,,,
160800.0,35.0,2129,614.0,33.95,-118.21,19725.6651735881,,,
154200.0,42.0,618,163.0,33.94,-118.2,19992.9548567793,,,
157500.0,45.0,1818,408.0,33.94,-118.2,19992.9548567793,,,
143800.0,40.0,2227,594.0,33.94,-118.21,19175.3863051831,,,
156100.0,41.0,1807,442.0,33.94,-118.21,19175.3863051831,,,
179100.0,44.0,1436,271.0,33.95,-118.19,21327.0577442074,,,
160800.0,45.0,1871,371.0,33.94,-118.19,20819.3343661479,,,
168100.0,45.0,1403,315.0,33.94,-118.19,20819.3343661479,,,
164800.0,41.0,1368,309.0,33.95,-118.19,21327.0577442074,,,
148100.0,42.0,1651,463.0,33.95,-118.19,21327.0577442074,,,
169300.0,44.0,1413,298.0,33.94,-118.2,19992.9548567793,,,
171800.0,45.0,1570,328.0,33.94,-118.2,19992.9548567793,,,
159700.0,43.0,1934,511.0,33.94,-118.2,19992.9548567793,,,
151800.0,40.0,979,296.0,33.96,-118.19,21879.5556584041,,,
162100.0,42.0,2309,685.0,33.95,-118.19,21327.0577442074,,,
178600.0,32.0,2210,456.0,33.94,-118.16,21051.8544483592,,,
179800.0,35.0,757,151.0,33.93,-118.16,19939.9468585946,,,
183600.0,44.0,1337,245.0,33.94,-118.18,21117.2343867052,,,
152200.0,39.0,2121,579.0,33.95,-118.18,22142.0258301067,,,
167500.0,42.0,2608,610.0,33.95,-118.18,22142.0258301067,,,
165000.0,43.0,2724,612.0,33.94,-118.18,21117.2343867052,,,
165500.0,17.0,1145,209.0,33.94,-118.17,21064.3345360879,,,
181900.0,23.0,1991,584.0,33.95,-118.17,22175.6191602238,,,
171800.0,36.0,2447,503.0,33.92,-118.17,18842.0005588327,,,
166800.0,43.0,2099,398.0,33.92,-118.17,18842.0005588327,,,
161300.0,44.0,1368,277.0,33.92,-118.16,18828.0441914158,,,
162200.0,41.0,1806,408.0,33.91,-118.16,17716.1473736778,,,
171000.0,39.0,1157,273.0,33.91,-118.17,17730.9806937146,,,
136400.0,32.0,2035,519.0,33.92,-118.18,18901.1350716654,,,
136900.0,29.0,749,185.0,33.92,-118.18,18901.1350716654,,,
139800.0,36.0,1356,314.0,33.92,-118.19,19005.0260159698,,,
122900.0,31.0,1516,400.0,33.93,-118.18,20008.9683998806,,,
147200.0,35.0,952,271.0,33.93,-118.18,20008.9683998806,,,
144300.0,40.0,1334,276.0,33.93,-118.19,20107.1246507369,,,
146400.0,42.0,1829,391.0,33.93,-118.19,20107.1246507369,,,
149400.0,40.0,1929,417.0,33.93,-118.2,19513.8010707093,,,
145700.0,44.0,1613,345.0,33.93,-118.19,20107.1246507369,,,
139400.0,43.0,2339,487.0,33.92,-118.19,19005.0260159698,,,
138800.0,42.0,1411,314.0,33.92,-118.2,18907.6925514947,,,
146500.0,38.0,1626,307.0,33.93,-118.2,19513.8010707093,,,
162500.0,34.0,892,318.0,33.94,-118.21,19175.3863051831,,,
141100.0,34.0,710,205.0,33.94,-118.21,19175.3863051831,,,
152100.0,30.0,2831,862.0,33.93,-118.21,18675.1671990162,,,
131100.0,36.0,2210,634.0,33.93,-118.2,19513.8010707093,,,
132700.0,33.0,2739,801.0,33.93,-118.21,18675.1671990162,,,
145700.0,41.0,857,201.0,33.93,-118.2,19513.8010707093,,,
138800.0,36.0,1191,345.0,33.93,-118.2,19513.8010707093,,,
121000.0,36.0,1337,382.0,33.93,-118.21,18675.1671990162,,,
108900.0,39.0,354,73.0,33.93,-118.21,18675.1671990162,,,
130000.0,39.0,1921,483.0,33.93,-118.22,17844.8632227463,,,
115400.0,40.0,930,258.0,33.94,-118.22,18367.805309727,,,
95100.0,23.0,545,131.0,33.93,-118.23,17024.1079970919,,,
93200.0,30.0,1147,260.0,33.93,-118.23,17024.1079970919,,,
125000.0,30.0,443,170.0,33.93,-118.22,17844.8632227463,,,
118100.0,41.0,619,138.0,33.93,-118.21,18675.1671990162,,,
132700.0,37.0,1705,403.0,33.92,-118.21,18229.1293378239,,,
117300.0,35.0,1669,445.0,33.92,-118.21,18229.1293378239,,,
131900.0,28.0,2949,1003.0,33.92,-118.21,18229.1293378239,,,
125000.0,43.0,1195,256.0,33.92,-118.22,17377.4242091,,,
105400.0,37.0,239,49.0,33.93,-118.23,17024.1079970919,,,
96700.0,35.0,1149,277.0,33.93,-118.23,17024.1079970919,,,
107200.0,32.0,2698,640.0,33.92,-118.23,16533.3790833916,,,
90600.0,19.0,325,74.0,33.93,-118.24,16214.3516415739,,,
97400.0,42.0,328,100.0,33.92,-118.24,15698.2295817858,,,
106400.0,44.0,1079,210.0,33.92,-118.24,15698.2295817858,,,
90000.0,38.0,180,43.0,33.93,-118.25,15417.3273258818,,,
83100.0,27.0,581,135.0,33.93,-118.25,15417.3273258818,,,
101800.0,42.0,763,191.0,33.93,-118.25,15417.3273258818,,,
96500.0,46.0,723,154.0,33.92,-118.25,14873.4742632621,,,
95900.0,44.0,1737,363.0,33.92,-118.25,14873.4742632621,,,
92600.0,44.0,1137,235.0,33.92,-118.25,14873.4742632621,,,
104600.0,42.0,3320,682.0,33.92,-118.26,14060.9422915508,,,
120800.0,44.0,892,139.0,33.91,-118.26,13553.8353999066,,,
93300.0,34.0,1178,260.0,33.92,-118.27,13262.8804045093,,,
106800.0,35.0,1818,374.0,33.92,-118.27,13262.8804045093,,,
110000.0,39.0,1472,302.0,33.92,-118.28,12482.0644270261,,,
105400.0,37.0,742,151.0,33.92,-118.28,12482.0644270261,,,
101100.0,42.0,1786,358.0,33.91,-118.27,12723.9064267294,,,
124100.0,37.0,3018,547.0,33.91,-118.27,12723.9064267294,,,
110600.0,32.0,2238,471.0,33.91,-118.27,12723.9064267294,,,
138100.0,32.0,1969,397.0,33.89,-118.27,11887.1346502058,,,
181400.0,21.0,6108,1130.0,33.87,-118.27,11428.1050277109,,,
89500.0,42.0,1386,320.0,33.9,-118.25,13988.9714647791,,,
111900.0,38.0,1566,318.0,33.9,-118.26,13121.5726668009,,,
110700.0,22.0,894,232.0,33.9,-118.26,13121.5726668009,,,
124400.0,36.0,949,164.0,33.92,-118.25,14873.4742632621,,,
119300.0,36.0,1950,365.0,33.91,-118.25,14395.115499696,,,
113100.0,36.0,1135,231.0,33.9,-118.25,13988.9714647791,,,
109500.0,35.0,1479,272.0,33.91,-118.25,14395.115499696,,,
101900.0,39.0,935,210.0,33.91,-118.26,13553.8353999066,,,
92800.0,33.0,954,241.0,33.91,-118.26,13553.8353999066,,,
93100.0,39.0,967,256.0,33.91,-118.26,13553.8353999066,,,
88200.0,40.0,972,240.0,33.91,-118.24,15245.867739785,,,
102900.0,38.0,745,152.0,33.91,-118.24,15245.867739785,,,
103600.0,36.0,1446,316.0,33.91,-118.24,15245.867739785,,,
94300.0,37.0,1607,377.0,33.91,-118.24,15245.867739785,,,
96100.0,40.0,1772,369.0,33.92,-118.24,15698.2295817858,,,
103800.0,32.0,1735,430.0,33.92,-118.23,16533.3790833916,,,
88200.0,34.0,661,146.0,33.91,-118.23,16104.5910372566,,,
88900.0,33.0,677,182.0,33.91,-118.23,16104.5910372566,,,
90300.0,34.0,789,200.0,33.91,-118.23,16104.5910372566,,,
89100.0,27.0,1694,393.0,33.91,-118.23,16104.5910372566,,,
89300.0,32.0,1263,333.0,33.92,-118.22,17377.4242091,,,
89200.0,31.0,571,153.0,33.91,-118.22,16970.0753684096,,,
84700.0,34.0,1060,276.0,33.91,-118.23,16104.5910372566,,,
98800.0,24.0,1555,406.0,33.92,-118.23,16533.3790833916,,,
100000.0,23.0,926,409.0,33.92,-118.22,17377.4242091,,,
105300.0,24.0,1545,391.0,33.91,-118.21,17569.6526724384,,,
110200.0,26.0,2422,632.0,33.91,-118.21,17569.6526724384,,,
110400.0,38.0,796,159.0,33.9,-118.22,16249.9681938726,,,
103200.0,28.0,1847,500.0,33.91,-118.22,16970.0753684096,,,
105000.0,26.0,1000,275.0,33.9,-118.2,16811.4917873281,,,
104600.0,35.0,2420,579.0,33.9,-118.21,16507.2907444979,,,
102300.0,41.0,941,233.0,33.9,-118.21,16507.2907444979,,,
105600.0,35.0,1649,424.0,33.9,-118.22,16249.9681938726,,,
115600.0,30.0,1007,260.0,33.9,-118.22,16249.9681938726,,,
130400.0,36.0,414,104.0,33.92,-118.2,18907.6925514947,,,
141200.0,45.0,1283,253.0,33.92,-118.2,18907.6925514947,,,
155600.0,39.0,1050,217.0,33.92,-118.2,18907.6925514947,,,
133000.0,37.0,1073,265.0,33.91,-118.21,17569.6526724384,,,
151200.0,41.0,1722,363.0,33.92,-118.21,18229.1293378239,,,
115400.0,36.0,602,150.0,33.92,-118.21,18229.1293378239,,,
128100.0,41.0,1260,299.0,33.91,-118.18,17793.8152135167,,,
134400.0,36.0,1138,238.0,33.91,-118.18,17793.8152135167,,,
128100.0,43.0,1531,357.0,33.91,-118.19,17904.145559632,,,
117400.0,33.0,915,225.0,33.91,-118.19,17904.145559632,,,
115800.0,35.0,915,241.0,33.92,-118.19,19005.0260159698,,,
132400.0,35.0,2695,748.0,33.91,-118.19,17904.145559632,,,
118400.0,43.0,1381,278.0,33.91,-118.2,17855.7306223331,,,
105100.0,33.0,1435,322.0,33.9,-118.2,16811.4917873281,,,
118100.0,36.0,2283,499.0,33.91,-118.2,17855.7306223331,,,
104800.0,36.0,1073,271.0,33.9,-118.19,16804.7226927054,,,
105600.0,32.0,2762,652.0,33.9,-118.19,16804.7226927054,,,
112900.0,36.0,2326,543.0,33.9,-118.19,16804.7226927054,,,
99500.0,31.0,886,224.0,33.89,-118.19,15707.0634920218,,,
107300.0,32.0,1696,438.0,33.89,-118.19,15707.0634920218,,,
105100.0,37.0,2394,568.0,33.89,-118.2,15776.5096835791,,,
103200.0,34.0,1552,444.0,33.9,-118.2,16811.4917873281,,,
113600.0,38.0,4018,986.0,33.89,-118.19,15707.0634920218,,,
107900.0,40.0,2538,564.0,33.89,-118.2,15776.5096835791,,,
116200.0,42.0,1254,225.0,33.89,-118.21,15451.908045462,,,
113900.0,39.0,1565,364.0,33.89,-118.21,15451.908045462,,,
120700.0,42.0,1739,370.0,33.89,-118.21,15451.908045462,,,
118800.0,43.0,1810,357.0,33.9,-118.21,16507.2907444979,,,
110700.0,45.0,1211,234.0,33.89,-118.21,15451.908045462,,,
119400.0,38.0,929,166.0,33.88,-118.21,14405.0386530597,,,
126800.0,29.0,1976,444.0,33.88,-118.21,14405.0386530597,,,
138100.0,26.0,266,75.0,33.89,-118.22,15176.6693821422,,,
120200.0,41.0,990,228.0,33.89,-118.22,15176.6693821422,,,
95200.0,37.0,797,190.0,33.89,-118.22,15176.6693821422,,,
126600.0,36.0,873,240.0,33.89,-118.22,15176.6693821422,,,
133400.0,16.0,5003,1180.0,33.89,-118.23,14953.5197108917,,,
100900.0,34.0,1479,332.0,33.89,-118.24,14555.3838934031,,,
103100.0,27.0,500,159.0,33.91,-118.22,16970.0753684096,,,
98400.0,22.0,312,107.0,33.9,-118.22,16249.9681938726,,,
97900.0,40.0,1802,496.0,33.9,-118.22,16249.9681938726,,,
